Game Turn, Player, City, Food Adv., Prod. Adv., Construct, Order Source
1, 0, LOC_CITY_NAME_NIDAROS, -2.30, 0.45, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 1, LOC_CITY_NAME_LONDON, 2.07, -2.63, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 1, LOC_CITY_NAME_LONDON, , , UNIT_SCOUT, Default Specialization, , , Value 16.9
1, 2, LOC_CITY_NAME_WASHINGTON, -1.38, -0.32, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 2, LOC_CITY_NAME_WASHINGTON, , , UNIT_SCOUT, Default Specialization, , , Value 16.9
1, 3, LOC_CITY_NAME_DELHI, -5.75, 1.60, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.1, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 3, LOC_CITY_NAME_DELHI, , , UNIT_SCOUT, Default Specialization, , , Value 19.9
1, 4, LOC_CITY_NAME_MADRID, -2.53, -0.32, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.1, , 
1, 4, LOC_CITY_NAME_MADRID, , , UNIT_SCOUT, Default Specialization, , , Value 19.9
1, 5, LOC_CITY_NAME_XIAN, -4.37, -0.70, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 5, LOC_CITY_NAME_XIAN, , , UNIT_SCOUT, Default Specialization, , , Value 21.2
1, 6, LOC_CITY_NAME_KABUL, 0.45, -2.43, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.1, YIELD_FAITH: 0.0, , 
1, 6, LOC_CITY_NAME_KABUL, , , BUILDING_MONUMENT, Default Specialization, , , Value 10.8
1, 7, LOC_CITY_NAME_ZANZIBAR, 0.68, -2.24, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 7, LOC_CITY_NAME_ZANZIBAR, , , BUILDING_MONUMENT, Default Specialization, , , Value 15.2
1, 8, LOC_CITY_NAME_SEOUL, -2.07, -3.59, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 8, LOC_CITY_NAME_SEOUL, , , BUILDING_MONUMENT, Default Specialization, , , Value 15.2
1, 9, LOC_CITY_NAME_YEREVAN, 1.61, -3.01, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 9, LOC_CITY_NAME_YEREVAN, , , BUILDING_MONUMENT, Default Specialization, , , Value 15.2
1, 10, LOC_CITY_NAME_BANDAR_BRUNEI, 0.45, -3.97, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 10, LOC_CITY_NAME_BANDAR_BRUNEI, , , UNIT_SLINGER, Default Specialization, , , Value 4.5
1, 11, LOC_CITY_NAME_MOHENJO_DARO, -3.45, 0.64, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 11, LOC_CITY_NAME_MOHENJO_DARO, , , BUILDING_MONUMENT, Default Specialization, , , Value 15.2
1, 12, LOC_CITY_NAME_VALLETTA, 2.75, -3.01, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 12, LOC_CITY_NAME_VALLETTA, , , BUILDING_MONUMENT, Default Specialization, , , Value 10.8
1, 13, LOC_CITY_NAME_PRESLAV, -2.99, -0.51, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.1, , 
1, 13, LOC_CITY_NAME_PRESLAV, , , BUILDING_MONUMENT, Default Specialization, , , Value 10.8
1, 14, LOC_CITY_NAME_TORONTO, -3.45, -2.24, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 14, LOC_CITY_NAME_TORONTO, , , BUILDING_MONUMENT, Default Specialization, , , Value 10.8
45, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
45, 14, LOC_CITY_NAME_TORONTO, , CONTRACT 454, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 37.0, Build City Building
46, 1, LOC_CITY_NAME_LONDON, , CONTRACT 455, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 159.0, Build City Improvement
46, 1, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 455, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 159.0, Build City Improvement
46, 1, LOC_CITY_NAME_BIRMINGHAM, , CONTRACT 455, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 159.0, Build City Improvement
46, 1, LOC_CITY_NAME_LONDON, , CONTRACT 457, SUBMITTED, NO_UNIT, BUILDING_WATER_MILL, NO_DISTRICT, VALUE 0.0, Build Trigger Building
46, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 458, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_CAMPUS, VALUE 854.0, Build City District
46, 3, LOC_CITY_NAME_DELHI, , , DISTRICT_CAMPUS, Build City District, CONTRACT 451
46, 3, LOC_CITY_NAME_DELHI, , CONTRACT 459, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 167.0, Build City Improvement
46, 3, LOC_CITY_NAME_MUMBAI, , CONTRACT 459, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 167.0, Build City Improvement
46, 3, LOC_CITY_NAME_AGRA, , CONTRACT 459, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 167.0, Build City Improvement
46, 4, LOC_CITY_NAME_MADRID, , CONTRACT 462, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 10.0, Build City Improvement
46, 6, LOC_CITY_NAME_KABUL, , , UNIT_BUILDER, Build City Improvement, CONTRACT 391
46, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
46, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
46, 12, LOC_CITY_NAME_VALLETTA, , , BUILDING_WALLS, Default Specialization, , , Value 110.2
46, 12, LOC_CITY_NAME_VALLETTA, , CONTRACT 464, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 85.0, Build City Building
46, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
46, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
47, 1, LOC_CITY_NAME_LONDON, , CONTRACT 360, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_CAMPUS, VALUE 719.3, Build City District
47, 1, LOC_CITY_NAME_LONDON, , , UNIT_SETTLER, Settle City Op, CONTRACT 442
47, 1, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 442, IN PROGRESS, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 420.0, Settle City Op
47, 1, LOC_CITY_NAME_SHEFFIELD, , , UNIT_BUILDER, Build City Improvement, CONTRACT 455
47, 1, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 465, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_THEATER, VALUE 258.0, Build City District
47, 1, LOC_CITY_NAME_LONDON, , CONTRACT 466, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 143.0, Build City Improvement
47, 1, LOC_CITY_NAME_BIRMINGHAM, , CONTRACT 466, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 143.0, Build City Improvement
47, 1, LOC_CITY_NAME_LONDON, , CONTRACT 467, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 172.0, Build City Improvement
47, 1, LOC_CITY_NAME_BIRMINGHAM, , CONTRACT 467, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 172.0, Build City Improvement
47, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 426, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 75.0, Build City Improvement
47, 2, LOC_CITY_NAME_WASHINGTON, , , DISTRICT_CAMPUS, Build City District, CONTRACT 458
47, 2, LOC_CITY_NAME_BALTIMORE, , CONTRACT 468, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 59.0, Build City Building
47, 3, LOC_CITY_NAME_DELHI, , CONTRACT 451, CANCELLED, NO_UNIT, NO_BUILDING, DISTRICT_CAMPUS, VALUE 1928.5, Build City District
47, 3, LOC_CITY_NAME_DELHI, , , BUILDING_TEMPLE, Default Specialization, , , Value 388.5
47, 3, LOC_CITY_NAME_AGRA, , , UNIT_BUILDER, Build City Improvement, CONTRACT 459
47, 3, LOC_CITY_NAME_AGRA, , CONTRACT 469, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_CAMPUS, VALUE 245.0, Build City District
47, 5, LOC_CITY_NAME_XIAN, , CONTRACT 420, COMPLETED, NO_UNIT, BUILDING_MONUMENT, NO_DISTRICT, VALUE 67.7, Build City Building
47, 5, LOC_CITY_NAME_XIAN, , , UNIT_ARCHER, Default Specialization, , , Value 12.0
47, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 472, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 54.0, Build City Building
47, 5, LOC_CITY_NAME_XIAN, , CONTRACT 473, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 77.0, Build City Improvement
47, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 473, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 77.0, Build City Improvement
47, 8, LOC_CITY_NAME_SEOUL, , , DISTRICT_HARBOR, Build City District, CONTRACT 399
47, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
47, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
47, 12, LOC_CITY_NAME_VALLETTA, , CONTRACT 464, ACCEPTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 85.0, Build City Building
47, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
47, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
47, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
47, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
47, 14, LOC_CITY_NAME_TORONTO, , , PROJECT_ENHANCE_DISTRICT_HARBOR, Default Specialization, , , Value 81.2
48, 1, LOC_CITY_NAME_LONDON, , CONTRACT 442, COMPLETED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 420.0, Settle City Op
48, 1, LOC_CITY_NAME_LONDON, , CONTRACT 455, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 159.0, Build City Improvement
48, 1, LOC_CITY_NAME_LONDON, , , UNIT_BUILDER, Build City Improvement, CONTRACT 467
48, 1, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 455, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 159.0, Build City Improvement
48, 1, LOC_CITY_NAME_SHEFFIELD, , , DISTRICT_THEATER, Build City District, CONTRACT 465
48, 1, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 474, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 49.0, Build City Building
48, 1, LOC_CITY_NAME_LONDON, , CONTRACT 475, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 72.0, Build City Building
48, 1, LOC_CITY_NAME_BIRMINGHAM, , CONTRACT 477, SUBMITTED, NO_UNIT, BUILDING_PYRAMIDS, NO_DISTRICT, VALUE 2970.0, Seek Target Wonder
48, 1, LOC_CITY_NAME_LONDON, , CONTRACT 478, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 121.0, Build City Improvement
48, 1, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 478, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 121.0, Build City Improvement
48, 1, LOC_CITY_NAME_BIRMINGHAM, , CONTRACT 478, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 121.0, Build City Improvement
48, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 448, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 163.0, Build City Improvement
48, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 458, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_CAMPUS, VALUE 854.3, Build City District
48, 2, LOC_CITY_NAME_WASHINGTON, , , PROJECT_ENHANCE_DISTRICT_CAMPUS, Default Specialization, , , Value 98.4
48, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 479, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
48, 2, LOC_CITY_NAME_BALTIMORE, , CONTRACT 479, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
48, 3, LOC_CITY_NAME_MUMBAI, , CONTRACT 459, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 167.0, Build City Improvement
48, 3, LOC_CITY_NAME_MUMBAI, , , UNIT_SETTLER, Settle City Op, CONTRACT 427
48, 4, LOC_CITY_NAME_MADRID, , , UNIT_BUILDER, Build City Improvement, CONTRACT 452
48, 5, LOC_CITY_NAME_XIAN, , , UNIT_BUILDER, Build City Improvement, CONTRACT 473
48, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
48, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
48, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
48, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
48, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
48, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
49, 1, LOC_CITY_NAME_LONDON, , CONTRACT 467, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 172.0, Build City Improvement
49, 1, LOC_CITY_NAME_LONDON, , , PROJECT_ENHANCE_DISTRICT_CAMPUS, Default Specialization, , , Value 167.1
49, 1, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 487, SUBMITTED, NO_UNIT, BUILDING_HANGING_GARDENS, NO_DISTRICT, VALUE 209.0, Seek Target Wonder
49, 1, LOC_CITY_NAME_LONDON, , CONTRACT 488, SUBMITTED, NO_UNIT, BUILDING_HANGING_GARDENS, NO_DISTRICT, VALUE 195.0, Seek Target Wonder
49, 1, LOC_CITY_NAME_LONDON, , CONTRACT 489, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_THEATER, VALUE 313.0, Build City District
49, 3, LOC_CITY_NAME_MUMBAI, , CONTRACT 492, SUBMITTED, NO_UNIT, BUILDING_HANGING_GARDENS, NO_DISTRICT, VALUE 135.0, Seek Target Wonder
49, 3, LOC_CITY_NAME_DELHI, , CONTRACT 493, SUBMITTED, UNIT_SPEARMAN, NO_BUILDING, NO_DISTRICT, VALUE 12.0, Build Trigger Unit
49, 3, LOC_CITY_NAME_MUMBAI, , CONTRACT 493, SUBMITTED, UNIT_SPEARMAN, NO_BUILDING, NO_DISTRICT, VALUE 12.0, Build Trigger Unit
49, 3, LOC_CITY_NAME_AGRA, , CONTRACT 493, SUBMITTED, UNIT_SPEARMAN, NO_BUILDING, NO_DISTRICT, VALUE 12.0, Build Trigger Unit
49, 5, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 436
49, 5, LOC_CITY_NAME_XIAN, , CONTRACT 497, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 499.0, Build City District
49, 7, LOC_CITY_NAME_ZANZIBAR, , , PROJECT_ENHANCE_DISTRICT_COMMERCIAL_HUB, Default Specialization, , , Value 78.8
49, 8, LOC_CITY_NAME_SEOUL, , CONTRACT 399, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_HARBOR, VALUE 394.2, Build City District
49, 8, LOC_CITY_NAME_SEOUL, , , PROJECT_ENHANCE_DISTRICT_HARBOR, Default Specialization, , , Value 81.2
49, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
49, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
49, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
49, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
49, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
49, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
50, 1, LOC_CITY_NAME_LONDON, , , BUILDING_HANGING_GARDENS, Seek Target Wonder, CONTRACT 488
50, 2, LOC_CITY_NAME_WASHINGTON, , , PROJECT_ENHANCE_DISTRICT_CAMPUS, Default Specialization, , , Value 101.7
50, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 500, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 127.0, Build City Improvement
50, 2, LOC_CITY_NAME_BALTIMORE, , CONTRACT 500, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 127.0, Build City Improvement
50, 3, LOC_CITY_NAME_DELHI, , CONTRACT 502, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 76.0, Build City Improvement
50, 3, LOC_CITY_NAME_MUMBAI, , CONTRACT 502, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 76.0, Build City Improvement
50, 3, LOC_CITY_NAME_DELHI, , CONTRACT 503, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 109.0, Build City Improvement
50, 3, LOC_CITY_NAME_MUMBAI, , CONTRACT 503, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 109.0, Build City Improvement
50, 4, LOC_CITY_NAME_MADRID, , CONTRACT 452, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 135.0, Build City Improvement
50, 4, LOC_CITY_NAME_MADRID, , , BUILDING_GRANARY, Default Specialization, , , Value 98.2
50, 5, LOC_CITY_NAME_XIAN, , CONTRACT 473, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 77.0, Build City Improvement
50, 5, LOC_CITY_NAME_XIAN, , , DISTRICT_HOLY_SITE, Build City District, CONTRACT 497
50, 5, LOC_CITY_NAME_XIAN, , CONTRACT 505, SUBMITTED, NO_UNIT, BUILDING_HANGING_GARDENS, NO_DISTRICT, VALUE 203.0, Seek Target Wonder
50, 6, LOC_CITY_NAME_KABUL, , CONTRACT 391, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 100.0, Build City Improvement
50, 6, LOC_CITY_NAME_KABUL, , , UNIT_HEAVY_CHARIOT, Default Specialization, , , Value 21.5
50, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
50, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
50, 11, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 438
50, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
50, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
50, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
50, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
51, 1, LOC_CITY_NAME_LONDON, , CONTRACT 509, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 133.0, Build City Improvement
51, 1, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 509, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 133.0, Build City Improvement
51, 1, LOC_CITY_NAME_BIRMINGHAM, , CONTRACT 509, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 133.0, Build City Improvement
51, 3, LOC_CITY_NAME_DELHI, , CONTRACT 427, IN PROGRESS, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 341.0, Settle City Op
51, 3, LOC_CITY_NAME_DELHI, , CONTRACT 459, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 167.0, Build City Improvement
51, 3, LOC_CITY_NAME_DELHI, , , PROJECT_ENHANCE_DISTRICT_HOLY_SITE, Default Specialization, , , Value 161.7
51, 3, LOC_CITY_NAME_AGRA, , CONTRACT 511, SUBMITTED, NO_UNIT, BUILDING_WATER_MILL, NO_DISTRICT, VALUE 34.0, Build City Building
51, 3, LOC_CITY_NAME_MUMBAI, , CONTRACT 512, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_CAMPUS, VALUE 379.0, Build City District
51, 4, LOC_CITY_NAME_MADRID, , CONTRACT 513, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 143.0, Build City Improvement
51, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
51, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
51, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
51, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
51, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
51, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
52, 1, LOC_CITY_NAME_BIRMINGHAM, , , BUILDING_PYRAMIDS, Seek Target Wonder, CONTRACT 477
52, 1, LOC_CITY_NAME_BIRMINGHAM, , CONTRACT 521, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 45.0, Build City Building
52, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 479, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
52, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 500, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 127.0, Build City Improvement
52, 2, LOC_CITY_NAME_WASHINGTON, , , PROJECT_ENHANCE_DISTRICT_CAMPUS, Default Specialization, , , Value 98.4
52, 3, LOC_CITY_NAME_MUMBAI, , CONTRACT 523, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 75.0, Build City Building
52, 4, LOC_CITY_NAME_MADRID, , , UNIT_BUILDER, Build City Improvement, CONTRACT 513
52, 4, LOC_CITY_NAME_MADRID, , CONTRACT 525, SUBMITTED, NO_UNIT, BUILDING_HANGING_GARDENS, NO_DISTRICT, VALUE 111.0, Seek Target Wonder
52, 5, LOC_CITY_NAME_XIAN, , CONTRACT 527, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 515.0, Settle City Op
52, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 527, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 515.0, Settle City Op
52, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
52, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
52, 9, LOC_CITY_NAME_YEREVAN, , CONTRACT 529, SUBMITTED, NO_UNIT, BUILDING_SHRINE, NO_DISTRICT, VALUE 68.0, Build City Building
52, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
52, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
52, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
52, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
53, 1, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 478
53, 2, LOC_CITY_NAME_CINCINNATI, -5.75, 0.06, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.1, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
53, 2, LOC_CITY_NAME_CINCINNATI, , , BUILDING_GRANARY, Default Specialization, , , Value 21.5
53, 3, LOC_CITY_NAME_DELHI, , , PROJECT_ENHANCE_DISTRICT_HOLY_SITE, Default Specialization, , , Value 156.3
